price_rub,lat,lon,total_area_m2,rooms,floor_ratio,house_year,housing_market,property_format,source,address_exact,residential_complex
4500000.0,54.944435,39.034269,45.0,2.0,0.8,1977.0,unknown,flat,avito,"московская обл., луховицы, ул. жуковского, 31",unknown
6550000.0,55.366584,37.789555,61.8,2.0,0.7058823529411765,2025.0,new_building,flat,avito,"московская обл., домодедово, мкр-н востряково, ледовская ул., 30",unknown
9583000.0,55.60116,38.08297,53.6,2.0,0.5555555555555556,,new_building,flat,avito,"ул. гудкова, стр. 3",жк «гранд комфорт»
5650000.0,55.35574722,37.7178421,41.7,2.0,0.75,1963.0,unknown,flat,avito,"московская обл., г.о. домодедово, д. одинцово, территория бор, 1",unknown
9200000.0,56.177757,37.000888,60.5,2.0,0.8235294117647058,2009.0,unknown,flat,avito,"московская обл., солнечногорск, мкр-н рекинцо-2, молодежная ул., 1",unknown
5500000.0,55.80818558,38.17796707,43.6,2.0,1.0,,unknown,flat,avito,"московская обл., богородский г.о., старая купавна, ул. кирова, 5а",unknown
12500000.0,55.92405319,37.74671555,62.0,2.0,0.7647058823529411,2014.0,unknown,flat,avito,"московская обл., мытищи, 1-й рупасовский пер., 11б",unknown
8100000.0,55.430329,37.558517,53.2,2.0,0.2,1986.0,unknown,flat,avito,"московская обл., подольск, ул. дружбы, 4",unknown
10700000.0,55.558814,37.815938,55.4,2.0,0.35294117647058826,2019.0,unknown,flat,avito,"московская обл., ленинский г.о., д. мисайлово, молодежный б-р, 6",unknown
12050000.0,55.691237,37.920475,62.0,2.0,0.56,2010.0,unknown,flat,avito,"московская обл., люберцы, мкр-н красная горка, наташинская ул., 8",unknown
6250000.0,55.892336031970366,38.45123797855987,44.7,2.0,0.2,1968.0,unknown,flat,avito,"московская обл., богородский г.о., ногинск, ул. советской конституции, 44в",unknown
8040515.0,55.8325,38.21005,61.2,2.0,0.2857142857142857,,new_building,flat,avito,"ул. генерала ковачевича, стр. 11",жк «новоград монино»
6700000.0,55.66193248447067,38.00002356971376,44.5,2.0,1.0,1963.0,unknown,flat,avito,"московская обл., г.о. люберцы, пгт. красково, ул. ксз, 23",unknown
12335344.0,55.49868,37.73865,51.7,2.0,1.0,,new_building,flat,avito,"московская область, городской округ домодедово, село ям, жилой комплекс прибрежный парк, стр. 11.2",жк «прибрежный парк»
8349800.0,55.83096,38.21137,63.6,2.0,0.14285714285714285,,new_building,flat,avito,"ул. генерала ковачевича, стр. 18",жк «новоград монино»
13638800.0,55.53382,37.71707,45.7,2.0,0.84,,unknown,flat,avito,"с. ермолино, ул. западный квартал , д. 7, корп. 2",жк «видный берег 2»
3949999.0,55.343722,38.722824,46.2,2.0,0.8,1967.0,unknown,flat,avito,"московская обл., воскресенск, мкр-н лопатинский, комсомольская ул., 3а",unknown
6995000.0,55.74324989562526,38.04569482767172,45.0,2.0,0.4,,unknown,flat,avito,"московская обл., г.о. балашиха, д. черное, ул. агрогородок, 4",unknown
9200000.0,55.551651,36.97076797,70.0,2.0,0.3333333333333333,2001.0,unknown,flat,avito,"московская обл., наро-фоминский г.о., пгт. калининец, 264",unknown
7800000.0,55.99777985,37.86638641,53.2,2.0,0.7777777777777778,1990.0,unknown,flat,avito,"московская обл., г.о. пушкинский, пушкино, набережная ул., 2",unknown
9137250.0,55.43296,37.73279,59.0,2.0,0.7647058823529411,,new_building,flat,avito,"ул. текстильщиков, стр. 45",жк «оптима на текстильщиков»
7332397.0,55.82056,37.21042,33.5,2.0,0.35714285714285715,,new_building,flat,avito,"ул. береговая, стр. 1.1",жк «аникеевский»
4600000.0,56.326383,36.731321,42.5,2.0,0.2,1961.0,unknown,flat,avito,"московская обл., клин, ул. мира, 16",unknown
12900000.0,55.573459,37.476258,44.8,2.0,0.2,1953.0,unknown,flat,avito,"москва, новомосковский административный округ, р-н коммунарка, пос. коммунарка, 3",unknown
13448000.0,55.667102,37.861968,73.8,2.0,0.7647058823529411,2008.0,unknown,flat,avito,"московская обл., котельники, кузьминская ул., 15",unknown
9848700.0,55.43296,37.73279,63.5,2.0,0.8235294117647058,,new_building,flat,avito,"ул. текстильщиков, стр. 45",жк «оптима на текстильщиков»
4500000.0,55.68179469603284,36.69815209940454,50.6,2.0,0.6,,unknown,flat,avito,"московская обл., одинцовский г.о., пос. базы отдыха солнечная поляна, 3",unknown
9572800.0,55.43296,37.73279,61.8,2.0,0.5294117647058824,,new_building,flat,avito,"ул. текстильщиков, стр. 45",жк «оптима на текстильщиков»
15217997.0,55.58222,37.15314,52.7,2.0,0.7,,new_building,flat,avito,"москва, новомосковский административный округ, район внуково, жилой комплекс квартал западный, 9",жк «квартал западный»
9572800.0,55.43296,37.73279,61.8,2.0,0.7647058823529411,,new_building,flat,avito,"ул. текстильщиков, стр. 45",жк «оптима на текстильщиков»
1700000.0,55.9131012,37.99060822,44.5,2.0,0.6,1970.0,unknown,share,avito,"московская обл., щелково, ул. комарова, 17к3",unknown
7950000.0,55.91564834241753,37.863715783081055,42.5,2.0,0.6,1965.0,unknown,flat,avito,"московская обл., королев, пр. макаренко, 14/16",unknown
7900000.0,56.13084412,37.50635147,54.6,2.0,0.6666666666666666,2024.0,new_building,flat,avito,"московская обл., дмитровский муниципальный округ, пгт. некрасовский, мкр-н строителей, 45",unknown
9075000.0,55.73608,38.00844,36.3,2.0,0.4117647058823529,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, корп. 410",жк «героев»
11300000.0,55.745681,37.999123,53.6,2.0,0.5555555555555556,2014.0,unknown,flat,avito,"московская обл., балашиха, мкр-н железнодорожный, ул. маяковского, 26",unknown
7860400.0,55.90664,37.70046,45.7,2.0,0.25,,new_building,apartments,avito,"ул. троицкая, стр. 3г",инвест-отель адрес
3100000.0,55.115896066428384,38.16293907254018,46.5,2.0,0.8,,unknown,flat,avito,"московская обл., г.о. ступино, пгт. малино, полевая ул., 13а",unknown
7140000.0,56.1958847,36.96192932,53.0,2.0,0.6666666666666666,1993.0,unknown,flat,avito,"московская обл., солнечногорск, ленинградская ул., 18",unknown
5490000.0,55.76596451,38.44454193,46.0,2.0,1.0,,unknown,flat,avito,"московская обл., электросталь, южный пр-т, 11к3",unknown
4500000.0,55.50315094,37.95037079,45.0,2.0,1.0,1970.0,unknown,flat,avito,"московская обл., ленинский г.о., пос. володарского, зеленая ул., 32",unknown
6400000.0,55.8177948,37.9630661,42.6,2.0,0.1111111111111111,1984.0,unknown,flat,avito,"московская обл., балашиха, заречная ул., 8",unknown
5050000.0,55.63113967040101,37.020964702969664,43.4,2.0,1.0,,unknown,flat,avito,"московская обл., одинцовский г.о., пгт. большие вяземы, ул. городок-17, 5",unknown
10807898.0,56.00633,37.80961,72.5,2.0,0.7647058823529411,,unknown,flat,avito,"мкр. мамонтовка, ул. школьная, д. 28а, корп. 1",жк «южное пушкино»
5400000.0,55.95014572,38.04587936,44.9,2.0,0.4,,unknown,flat,avito,"московская обл., фрязино, луговая ул., 27",unknown
7533000.0,55.82056,37.21042,33.5,2.0,1.0,,new_building,flat,avito,"ул. береговая, стр. 1.1",жк «аникеевский»
9700000.0,55.64789946524768,37.86235394680096,53.0,2.0,1.0,2007.0,unknown,flat,avito,"московская обл., котельники, мкр-н южный, 7б",unknown
10239480.0,55.52428,37.61537,51.3,2.0,0.2,,new_building,flat,avito,"с/п булатниковское, д. боброво, мкр. «боброво», корп. 48",восточное бутово
12100000.0,55.9438,37.302632,68.5,2.0,0.5882352941176471,2010.0,unknown,flat,avito,"московская обл., химки, мкр-н сходня, больничный пр., 1",unknown
7700000.0,55.374795,36.732974,44.3,2.0,0.4,1972.0,unknown,flat,avito,"московская обл., наро-фоминский г.о., наро-фоминск, латышская ул., 17",unknown
3350000.0,55.66578293,39.84906769,50.7,2.0,0.5555555555555556,1992.0,unknown,flat,avito,"московская обл., г.о. шатура, рошаль, ул. химиков, 5",unknown
6900000.0,54.88452911,38.07845306,60.3,2.0,1.0,1956.0,unknown,flat,avito,"московская обл., ступино, пр-т победы, 14",unknown
4850000.0,56.323033,38.14138,42.5,2.0,0.8,1965.0,unknown,flat,avito,"московская обл., сергиево-посадский г.о., сергиев посад, инженерная ул., 7",unknown
8320484.0,55.82056,37.21042,37.5,2.0,0.5714285714285714,,new_building,flat,avito,"ул. береговая, стр. 1.1",жк «аникеевский»
10650000.0,55.75622559,37.85356903,43.7,2.0,0.5,1960.0,unknown,flat,avito,"московская обл., реутов, новогиреевская ул., 10",unknown
7700000.0,55.5578947804142,36.68808697881314,50.9,2.0,1.0,,unknown,flat,avito,"московская обл., одинцовский г.о., кубинка, армейская ул., 13",unknown
3550000.0,55.374304,39.06775,44.4,2.0,0.2,1967.0,unknown,flat,avito,"московская обл., егорьевск, 1-й мкр-н, 42",unknown
9030000.0,55.73433,38.00458,35.0,2.0,0.17391304347826086,,new_building,flat,avito,"мкр. железнодорожный, пр-т героев, ул. автозаводская, стр. 610с2",жк «героев»
8481600.0,55.45219,37.54058,55.8,2.0,1.0,,new_building,flat,avito,"ул. садовая, д. 14",жк «красная горка»
10700000.0,56.004942,37.48658,69.5,2.0,0.29411764705882354,2017.0,unknown,flat,avito,"московская обл., лобня, кольцевая ул., 14",unknown
11450000.0,55.641427,37.853515,59.0,2.0,0.6,,unknown,flat,avito,"московская обл., котельники, мкр-н новые котельники, 18",unknown
4900000.0,54.88759,38.080744,45.1,2.0,1.0,1963.0,unknown,flat,avito,"московская обл., ступино, центральный пер., 9",unknown
8400000.0,55.681295,37.882782,43.7,2.0,1.0,1966.0,unknown,flat,avito,"московская обл., люберцы, ул. кирова, 45к2",unknown
